User-ID,ISBN,Rating,Title,Author,Year,Publisher
276904,0439317746,5,Forbidden Forest: The Story of Little John and Robin Hood,Michael Cadnum,2002,Scholastic
276904,0440228840,10,Demon in My View (Laurel-Leaf Books),AMELIA ATWATER-RHODES,2001,Laurel Leaf
276904,0440414121,10,The Watsons Go to Birmingham - 1963 (Yearling Newbery),CHRISTOPHER PAUL CURTIS,1997,Yearling
276904,0738205737,5,The MouseDriver Chronicles,John Lusk,2002,Perseus Books Group
276904,1566911605,0,Moon Handbooks: Hawaii,J. D. Bisignani,1999,Moon Travel Handbooks
276905,0060542845,8,The Holiday Present,Johanna Lindsey,2003,Avon Books
276905,0449148831,5,Benedict Canyon,Laura Van Wormer,1993,Fawcett Books
276905,1551666308,0,"Roan (Blake, Jennifer, Louisiana Gentlemen Series.)",Jennifer Blake,2000,Mira
276911,8420430943,8,Buzon De Tiempo,Mario Benedetti,2001,Santillana USA Publishing Company
276911,8420636282,9,El Principito,Antoine De Saint-Exupery,2002,Distribooks
276911,8432205311,9,El Perfume: Historia De UN Asesino/Perfume : The Story of a Murderer,Patrick Suskind,1984,Editorial Seix Barral
276912,000225669X,6,One Thousand Chestnut Trees,Mira Stout,0,Harpercollins Publisher
276912,1852422580,0,Close to the Knives,David Wojnaroqicz,0,Serpents Tail/consortium
276915,042513976X,7,Close to the Bone,David Wiltse,1993,Berkley Publishing Group
276916,0441008291,8,The Tower at Stony Wood,Patricia A. McKillip,2001,Ace Books
276925,002542730X,10,Politically Correct Bedtime Stories: Modern Tales for Our Life and Times,James Finn Garner,1994,John Wiley & Sons Inc
276925,0060520507,0,"Sushi for Beginners : A Novel (Keyes, Marian)",Marian Keyes,2003,William Morrow
276925,0060930934,0,Wasted : A Memoir of Anorexia and Bulimia,Marya Hornbacher,1999,Perennial
276925,0060951303,0,La casa de los espÃ­ritus,Isabel Allende,1995,Rayo
276925,0140154078,6,The Music of Chance,Paul Auster,1993,Penguin Books
276925,0140327592,0,Matilda,Roald Dahl,1990,Viking Penguin Inc
276925,0140367616,0,The Coral Island (Puffin Classics),Robert M. Ballantyne,1995,Puffin Books
276925,0141181222,0,One Flew over the Cuckoo's Nest (Penguin Classics),Ken Kesey,2003,Penguin Books
276925,0151010633,0,Q,Luther Blissett,2004,Harcourt
276925,0192834312,0,"The Strange Case of Dr. Jekyll and Mr. Hyde and Weir of Hermiston: And, Weir of Hermiston (Oxford World's Classics)",Robert Louis Stevenson,1998,Oxford University Press
276925,0194216748,5,The Year of Sharing (Oxford Bookworms),Harry Gilbert,1995,Oxford University Press
276925,0240514866,0,"Advanced Photography, Sixth Edition",Michael John Langford,1998,Focal Press
276925,0316666343,0,The Lovely Bones: A Novel,Alice Sebold,2002,"Little, Brown"
276925,0345391810,0,The Restaurant at the End of the Universe (Hitchhiker's Trilogy (Paperback)),Douglas Adams,1995,Ballantine Books
276925,0375400699,0,Love in the Time of Cholera (Everyman's Library (Cloth)),GABRIEL GARCIA MARQUEZ,1997,Everyman's Library
276925,0385504209,8,The Da Vinci Code,Dan Brown,2003,Doubleday
276925,0439284031,0,Harry Potter Schoolbooks: Quidditch Through the Ages and Fantastic Beasts and Where to Find Them,J .K. Rowling,2001,Scholastic
276925,0439286239,0,Harry Potter and the Sorcerer's Stone Movie Poster Book,Inc Staff Scholastic,2001,Scholastic
276925,0449221148,0,High Stakes,Dick Francis,1993,Fawcett Books
276925,0451527747,0,Alice's Adventures in Wonderland and Through the Looking Glass,Lewis Carroll,2000,Signet Classics
276925,0486282112,0,Frankenstein (Dover Thrift Editions),Mary Wollstonecraft Shelley,1994,Dover Publications
276925,0486424499,0,Jane Eyre (Dover Thrift Editions),Charlotte Bronte,2003,Dover Publications
276925,0553275283,8,Love Story,Erich Segal,1988,Bantam Books
276925,0582530431,9,Great British Ghosts (Longman Structural Readers: Background),McIver,1982,Longman Publishing Group
276925,0590502123,0,Â¡No bajes al sÃ³tano! (EscalofrÃ­os No. 2),R. L. Stine,1996,Scholastic
276925,0595132189,0,Moby Dick (Coleccion),Herman Meville,2000,iUniverse
276925,0613329740,0,Quidditch Through the Ages,J. K. Rowling,2001,Sagebrush Education Resources
276925,063403541X,6,Bridget Jones's Diary: Music from the Motion Picture,Various,2001,Hal Leonard Publishing Corporation
276925,067172939X,0,Dark Angel (Casteel),V.C. Andrews,1990,Pocket
276925,0671729438,0,Gates of Paradise (Casteel),V.C. Andrews,1990,Pocket
276925,0671746502,0,Overnight (Fear Street) : Overnight (Fear Street Series),R.L. Stine,1991,Simon Pulse
276925,0679721851,0,Black Box (Vintage International),Amos Oz,1989,Vintage Books USA
276925,0679745580,0,In Cold Blood (Vintage International),TRUMAN CAPOTE,1994,Vintage
276925,0691000980,0,Murder at the Margin,Marshall Jevons,1993,Princeton University Press
276925,0747545111,0,Harry Potter and the Prisoner of Azkaban,J. K. Rowling,2000,Bloomsbury Pub Ltd
276925,0749931434,0,Big Girls Don't Cry,Francesca Clementis,1999,Judy Piatkus Publishers Ltd
276925,0754000117,0,The Keys to the Street,Ruth Rendell,1997,Chivers Audio Books
276925,0804106304,0,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
276925,0812583566,0,King Solomon's Mines (Tor Classics),H. Rider Haggard,1985,Tor Books
276925,0843128240,0,Comp Murphy's Law,Arthur Bloch,1990,Pss Adult
276925,0879517344,0,Wilt: Tom Sharpe,Tom Sharpe,2000,Overlook Press
276925,0971880107,0,Wild Animus,Rich Shapero,2004,Too Far
276925,1400001625,0,Sultana (Spanish Edition),JEAN SASSON,2002,Plaza y Janes
276925,1400002672,8,Ana Frank: Diario de una adolescente,ANNE FRANK,2002,Plaza y Janes
276925,1853262404,0,Heart of Darkness (Wordsworth Collection),Joseph Conrad,1998,NTC/Contemporary Publishing Company
276925,2061007074,0,LA Guia Verde Cataluna,Michelin Travel Publications,2003,Michelin Travel Publications
276925,2266095536,0,Le Corps et le sang d'Eymerich,Evangelisti,2000,Pocket
276925,2290309494,0,Virgin suicides,Eugenides Jeffrey,2000,J'ai lu
276925,2742739351,0,Les Soldats de Salamine,Javier Cercas,2002,Actes Sud
276925,3522149904,0,Jim Knopf und die Wilde 13. ( Ab 8 J.).,Michael Ende,1990,Thienemann Verlag
276925,3775713328,0,Ernst Luwig Kirchner: Mountain Life: The Early Years in Davos 1917-1926,Ernst Ludwig Kirchner,2003,Hatje Cantz Publishers
276925,8401009421,0,El Hombre Que Susurrava Al Oid,Nicholas Evans,1996,Lectorum Pubns (Adult)
276925,8401327199,0,El Pecado De Los Dioses,Jaime Campmany,1998,Plaza & Janes Editor
276925,8401462231,0,Contacto,Carl Sagan,1989,Lectorum Pubns Inc
276925,840149236X,5,Parque JurÃ¡sico,Michael Crichton,1994,"Plaza & Janes Editores, S.A."
276925,8408011200,0,El Hermano Pequeno (Serie Carvalho),Manuel Vazquez Montalban,1995,Planeta Pub Corp
276925,8420427462,0,Memorias de Africa - B -,Isak Dinesen,1994,"Ediciones Alfaguara, S.A."
276925,8420432113,5,Momo (Spanish Language Edition),Michael Ende,1984,Aguilar
276925,8420444367,9,Agu Trot [spanish edition],Roald Dahl,1998,"Alfaguara Ediciones, S.A. (Spain)"
276925,8420789895,0,El cazador del desierto (Espacio abierto),Lorenzo Silva,1998,Anaya
276925,8423325105,0,NADA,Carmen Laforet,1999,Destino Ediciones
276925,8423951537,0,El Corazon Del Tartaro (Narrativa),Rosa Montero,2002,"Espasa Calpe Mexicana, S.A."
276925,8423970647,0,No Pasaran! El Videojuego,Chrstine Lehmann,2002,Distribooks Inc
276925,8423976645,8,Olvidado Rey Gudu,Ana Maria Matute,1996,Espasa
276925,8426109799,8,Los Cinco Van De Camping/the Five on the Track of a Spook Train,Enid Blyton,1985,Juventud
276925,8427007450,0,Desaparecido: LA Autentica Historia De LA Ejecucion De Charles Horman,Thomas Hauser,1982,Lectorum Pubns (J)
276925,8429714936,0,Laura a la ciutat dels sants (Les Millors obres de la literatura catalana ; 15),Miquel Llor,1979,Edicions 62
276925,8432227706,0,Fuera,Susana Tamaro,2004,Planeta Pub Corp
276925,8440627203,0,El mÃ©dico,Noah Gordon,1992,Ediciones B
276925,8440696833,0,La Playa (Spanish Language Version),Alex Garland,2000,Grupo Zeta
276925,8445071572,0,"Tolkien, J. R. R. - Una Biografia - Tapa Dur",Humphrey Carpenter,1995,Minotauro
276925,8449416078,0,El caballero de olmedo,Lope De Vega,2000,"Oceano Grupo Editorial, S.A."
276925,8472453723,0,Fluir (Flow) Una Psicologia de La Felicidad,Mihaly Csikszentmihalyi,1998,Editorial Kairos
276925,8475071163,0,Crime en Compostela,Carlos G Reigosa,1984,EdiciÃ³ns Xerais de Galicia
276925,8478809783,0,Mi Nino No Me Come: Consejos Para Prevenir Y Resolver El Problema,Carlos Gonzalez,1999,Libros Sin Fronteras
276925,8482180088,0,Razones para ser feliz (Los Libros de la medianoche),Carlos PÃ©rez Merinero,1995,VOSA
276925,8483221306,0,Murphy Vive En Mi Computadora,Joachim Graf,1999,Prentice Hall
276925,8489163499,0,CanciÃ³n de Navidad,Charles Dickens,2000,Mestas
276925,8495501090,0,El ocho,Katherine Neville,2001,Punto de Lectura
276925,8495501198,0,Memorias de una geisha,Arthur Golden,2001,Suma de Letras
276925,950491036X,10,La Sombra del Viento,Carlos Ruiz Zafon,2003,Planeta
276925,9508521481,0,DOS Mujeres En Praga,Juan Jose Millas,2002,"Espasa Calpe Mexicana, S.A."
276925,9871138016,0,Cronica De Una Muerte Anunciada,Gabriel Marques Garcia,2002,Debols!llo
276927,1899344705,5,The Hissing of the Silent Lonely Room: The Fifth Detective Inspector Christy Kennedy Mystery (Christy Kennedy Mystery),Paul Charles,2002,Do-Not Press
276928,0439135494,0,Rockin' Your World: 'N Sync/Five Flip Book (Rockin' Your World),Devra Speregen,1999,Scholastic
276928,059030271X,5,Charlotte's Web,E. B. White,1974,Scholastic Paperbacks (T)
276928,0590453661,0,"Stay Out of the Basement (Goosebumps, No 2)",R. L. Stine,1995,Scholastic
276928,0590470108,7,"Dawn and the We Love Kids Club (Baby-Sitters Club, 72)",Ann M. Martin,1994,Scholastic Paperbacks (Mm)
276928,0590483404,0,"A Shocker on Shock Street (Goosebumps, No 35)",R. L. Stine,1995,Scholastic
276928,0671021354,10,Child of the Hunt (Buffy the Vampire Slayer),Christopher Golden,1998,Simon Spotlight Entertainment
276928,0671026283,10,Visitors (Buffy the Vampire Slayer),Laura Anne Gilman,1999,Simon Spotlight Entertainment
276928,0671027506,10,"Sons of Entropy  (Buffy the Vampire Slayer: The Gatekeeper Trilogy, Book 3)",Christopher Golden,1999,Simon Spotlight Entertainment
276928,0671727109,0,My Teacher Fried My Brains (MY TEACHER BOOKS),Bruce Coville,1991,Aladdin
276929,0060964049,0,"Tales of the City (Tales of the City Series, V. 1)",Armistead Maupin,1989,Perennial
276929,0380807343,0,Coraline,Neil Gaiman,2003,HarperTrophy
276929,0439064864,0,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,1999,Scholastic
276929,2020386666,0,Le Quintette de Buenos Aires,Manuel Vasquez Montalban,2001,Seuil
276929,2020564777,6,Bouquiner : Autobiobibliographie,Annie FranÃ?Â§ois,2002,Seuil
276929,2020591944,0,Twist tropique,Francis Mizio,2003,Seuil
276929,2070365832,0,L'Ã?Â®le,Robert Merle,1974,Gallimard
276929,2070378411,0,L'Enchanteur,RenÃ?Â© Barjavel,1987,Gallimard
276929,2070386023,5,Le LiÃ?Â¨vre de Vatanen,Arto Paasilinna,1993,Gallimard
276929,2070394956,5,Le poisson-scorpion,Nicolas Bouvier,1996,Gallimard
276929,2070404587,10,Le Liseur,Berhard Schlink,0,Folio
276929,2070404722,0,Prisonniers du paradis,Arto Paasilinna,1998,Gallimard
276929,2070406962,0,Des chrÃ?Â©tiens et des maures,Daniel Pennac,1999,Gallimard
276929,2070408450,0,Saga,Tonino Benacquista,1999,Gallimard
276929,2070425770,0,La Douce empoisonneuse,Arto Paasilinna,2003,Gallimard
276929,2070725804,0,Comme un roman,Daniel Pennac,1992,Gallimard
276929,2080680692,0,Les Choses communes,Nicolas Pages,2001,Flammarion Lettres
276929,2226070109,0,Un aller simple: Roman,Didier van Cauwelaert,1994,Albin Michel
276929,2226126570,0,Cosmetique De L'Enneme,Amelie Nothomb,1997,Distribooks Inc
276929,2226135022,0,Oscar et la dame rose,Eric-Emmanuel Schmitt,2002,Albin Michel
276929,2253030570,8,Les Vagues,Virginia Woolf,2002,LGF
276929,2253049417,0,"Bilbo, Le Hobbit",J. R. R. Tolkien,2002,Pocket (FR)
276929,2253050407,0,Les Enfants de minuit,Salman Rushdie,1989,LGF
276929,2253055972,0,Azteca,Gary Jennings,1991,LGF
276929,2253171670,8,Les RiviÃ?Â¨res pourpres,Jean-Christophe GrangÃ?Â©,2001,Le Livre de Poche
276929,2253172367,8,Le Tango des assassins,Maud Tabachnik,2002,LGF
276929,2264010991,5,Nocturne indien,Antonio Tabucchi,1988,Editions 10/18
276929,2264018194,3,Le Bouddha de banlieue,Hanif Kureishi,1993,10�� 18��
276929,2264024674,5,L'Histoire de Bone,Dorothy Allison,1999,Editions 10/18
276929,2264027568,5,Et qui va promener le chien?,Stephen McCauley,1999,Editions 10/18
276929,2264029463,0,Au lit !,Baddiel,2000,Editions 10/18
276929,2264031158,6,"Amour, Prozac, et autres curiositÃ?Â©s",Lucia Etxebarria,2000,Editions 10/18
276929,2264033282,0,Le chat qui flairait l'embrouille,Liliane Jackson Braun,2001,Editions 10/18
276929,2266047280,7,Anibal,Anne Bragance,1993,Presses Pocket
276929,2266102028,0,NÃ?Â©fertiti dans un champ de canne Ã?Â  sucre,Philippe Jaenada,2000,Pocket
276929,2266102621,10,Les Heures / The Hours,Michael Cunningham,2001,Pocket (FR)
276929,2266104535,2,Et Si C'Etait Vrai / If This Were Only True,Marc Levy,2001,Pocket
276929,2266105698,8,"Je vais bien, ne t'en fais pas",Olivier Adam,2001,Pocket
276929,2266121367,0,"Les Annales du Disque-monde, tome 12 : MÃ?Â©contes de fÃ?Â©es",Terry Pratchett,2002,Pocket
276929,2277302228,0,The Nazis and the Metro,Didier Daeninckx,0,Editions 84
276929,2290303488,0,"Le Cycle d'Ender, tome 4 : Les Enfants de l'esprit",Orson Scott Card,2003,J'ai lu
276929,2290308285,0,"Le Cycle d'Ender, tome 1 : La StratÃ?Â©gie Ender",Scott Card Orson,2001,J'ai lu
276929,2290312924,0,"Le Cycle d'Ender, tome 2 : La Voix des morts",Scott Card Orson,2001,J'ai lu
276929,2290315524,0,"Le Cycle d'Ender, tome 3 : XÃ?Â©nocide",Card Orson Scott,2001,J'ai lu
276929,2290321559,0,"Le Poulpe, numÃ?Â©ro 17 : Touche pas Ã?Â  mes deux seins",Martin Winckler,2002,J'ai lu
276929,2742729038,0,Un lieu sÃ?Â»r,Barbara Gowdy,2000,Actes Sud
276929,2743602295,5,L'arbre aux haricots,Barbara Kingsolver,1997,Rivages
276929,2841469824,0,Le cimetiÃ?Â¨re des Ã?Â©lÃ?Â©phants,Maryse Lamigeon,2001,Syros la DÃ?Â©couverte
276929,2842611462,3,Comment faire l'amour avec un nÃ?Â¨gre sans se fatiguer,Dany LaferriÃ?Â¨re,1999,Serpent Ã?Â  plumes
276929,2868696627,0,Un endroit oÃ?Â¹ aller,Robert Penn Warren,1993,Actes Sud
276929,2869304129,7,La vÃ?Â©ritÃ?Â© sur Lorin Jones,Alison Lurie,1990,Rivages
276929,2869304560,5,Jeu de sociÃ?Â©tÃ?Â©,David Lodge,1991,Rivages
276929,2869304870,0,Changement de dÃ?Â©cor,David Lodge,1991,Rivages
276929,2869305583,6,Un tout petit monde,David Lodge,1992,Rivages
276929,2895400644,0,J'Ã?Â©tais si timide que j'ai mordu la maÃ?Â®tresse,Minne,2003,Les 400 coups
276929,2907572121,0,Les bruines de Lanester,Jean Failler,2003,Du Palemon
276936,0749317256,0,Brighton Rock CB,Graham Greene,1993,Arrow
276936,3453150538,0,Weit wie das Meer.,Nicholas Sparks,1999,Heyne
276936,3492224628,0,Stimmen.,Dacia Maraini,1997,Piper
276936,3492224768,6,Der Schacht.,Joseph R. Garber,1997,Piper
276936,3596122279,5,Das Superwieb,Hera Lind,2002,Distribooks Inc
276936,3596147700,3,"Sommerhaus, spÃ?Â¤ter. ErzÃ?Â¤hlungen.",Judith Hermann,2000,"Fischer (Tb.), Frankfurt"
276939,0060011939,0,Veronika Decide Morir,Paulo Coelho,2001,Rayo
276939,0140187758,0,O Pioneers! (Penguin Twentieth-Century Classics),Willa Cather,1994,Penguin Books
276939,0316154601,0,Lost Light,Michael Connelly,2003,"Little, Brown"
276939,059035342X,0,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books
276939,0971880107,0,Wild Animus,Rich Shapero,2004,Too Far
276939,2070414256,7,La Cavale du gÃ?Â©omÃ?Â¨tre,Arto Paasilinna,2000,Gallimard
276939,2070419657,7,Soie,Alessandro Baricco,2001,Gallimard
276939,2253063339,9,Les Fourmis,Bernard Werber,2002,LGF
276939,2253137243,9,Le Jour des fourmis,Bernard Werber,1995,LGF
276939,2253144452,9,La RÃ?Â©volution des fourmis,Bernard Werber,1998,LGF
276939,2253152072,9,L'Empire des Anges,B. Werber,2001,LGF
276939,2264027134,0,Haute FidÃ?Â©litÃ?Â©,Nick Hornby,1999,Editions 10/18
276939,226612269X,9,Ou Es-Tu?,Marc Levy,2003,Distribooks Inc
276939,2290318329,0,L'Homme aux cercles bleus,Fred Vargas,2002,J'ai lu
276939,2702401694,9,Le Crime du golf,Agatha Christie,2003,Le Livre de Poche
276939,2878580753,10,Un peu plus loin sur la droite (Chemins nocturnes),Fred Vargas,1996,V. Hamy
276939,8408040383,0,Pequenas Infamias,Carmen Posadas,2001,Planeta
276939,8423310353,8,El Camino (Coleccion Destinolibro),Miguel Delibes,1991,Continental Book Company
276939,844140321X,0,El espectador,Jose Ortega,2001,Downtown Book Center
276949,349202436X,8,Der Fall Franza ; Requiem fÃ¼r Fanny Goldmann,Ingeborg Bachmann,1979,Piper
276950,8807813858,0,Garzanti - Gli Elefanti: I Mari Del Sud,Montalban,0,Feltrinelli
276953,0140182551,8,The Old Wives' Tale (20th Century Classics),Arnold Bennett,1990,Penguin Books
276953,0446310786,10,To Kill a Mockingbird,Harper Lee,1988,Little Brown & Company
276953,0886776783,7,The Perfect Princess (Dragon Nimbus),Irene Radford,1995,Daw Books
276954,0971880107,0,Wild Animus,Rich Shapero,2004,Too Far
276954,3257008155,0,Herr Hase und das schÃ?Â¶ne Geschenk.,Maurice Sendak,2003,Diogenes
276954,329300301X,0,Die blaue Aubergine.,Miral Al-Tahawi,2002,Unionsverlag
276954,3423118709,10,Title Kassandra. ErzÃ?Â¤hlung. ( Sammlung Luchterhand im dtv).,Christa Wolf,1993,Dtv
276954,3442723078,0,Die Asche Meiner Mutter,Frank McCourt,1999,"Wilhelm Goldmann Verlag, GmbH"
276954,3492238882,0,Die Meere des SÃ?Â¼dens. Wenn Tote baden. Zwei Pepe- Carvalho- Romane in einem Band.,Manuel Vazques Montalban,2003,Piper
276954,3499153629,0,"Ich sehe was, was du nicht siehst. Acht unglaubliche Geschichten.",Roald Dahl,1984,Rowohlt Tb.
276954,3502513333,0,Der Gutenacht- Krimi mit Hercule Poirot.,Agatha Christie,1991,Scherz
276954,3502517371,0,Solange es hell ist.,Agatha Christie,2000,Scherz
276954,3794170180,0,"Ganz schÃ?Â¶n zickig, Abby! (Ab 11 J.).",Rachel Vail,2003,SauerlÃ?Â¤nder
276954,3808572612,0,Arbeitsbuch Betriebswirtschaftslehre. Praxisorientiert fÃ?Â¤cherÃ?Â¼bergreifend. (Lernmaterialien),Detlev Nolte,1999,Europa-Lehrmittel
276957,0312966970,6,Four To Score (A Stephanie Plum Novel),Janet Evanovich,1999,St. Martin's Paperbacks
276963,0340818182,0,Unholy Love,Meg Hutchinson,2003,Trafalgar Square
276964,0061096261,0,The Gravity of Shadows : A Novel,David Ramus,1999,HarperTorch
276964,0312169817,6,To The Last Breath : Three Women Fight For The Truth Behind A Child's Tragic Murder,Carlton Stowers,1998,St. Martin's Press
276964,0312864590,0,"Crossroads of Twilight (The Wheel of Time, Book 10)",Robert Jordan,2003,Tor Fantasy
276964,0345348664,0,The Illearth War (Chronicles of Thomas Covenant the Unbeliever),Stephen R. Donaldson,1989,Del Rey Books
276964,0345348672,10,"The Power That Preserves (The Chronicles of Thomas Covenant the Unbeliever, Book 3)",Stephen R. Donaldson,1993,Del Rey Books
276964,0345354621,10,The Terminal Man,Michael Crichton,1988,Ballantine Books
276964,0345385764,0,Night Manager,JOHN LE CARRE,1994,Ballantine Books
276964,0345435036,10,Crying Wolf,PETER ABRAHAMS,2001,Fawcett
276964,0385264356,10,Alamut,Judith Tarr,1989,Bantam Dell Pub Group
276964,0425104273,9,The First Deadly Sin,Lawrence Sanders,1993,Berkley Publishing Group
276964,0425172546,0,Southern Cross,Patricia Daniels Cornwell,1999,Berkley Publishing Group
276964,0440218667,5,The Select,F. Paul Wilson,1995,Dell
276964,0440220602,9,The Chamber,John Grisham,1995,Dell Publishing Company
276964,0446522856,0,The Last Day,Glenn Kleier,1997,Warner Books Inc
276964,0451180054,0,Trial by Fire,Nancy Taylor Rosenberg,1996,Signet Book
276964,0451198514,0,Stealing Faces,Michael Prescott,1999,Signet Book
276964,0515131520,6,Darkling I Listen,Katherine Sutcliffe,2001,Jove Books
276964,0517093715,0,The Pendragon Chronicles: Heroic Fantasy from the Time of King Arthur,Michael Ashley,1993,Outlet Books Company
276964,0553266306,0,The Day of the Jackal,Frederick Forsyth,1982,Bantam Books
276964,0684867621,8,The Girl Who Loved Tom Gordon : A Novel,Stephen King,1999,Scribner
276964,0765342987,0,Kushiel's Dart,Jacqueline Carey,2002,Tor Books
276964,0812550153,5,The Stars Compel,Michaela Roessner,2000,Tor Books
